,prop_id,address,comuna,loc_address,loc_latitude,loc_longitude,state,closest_equip_cult_dist
23,24,"Lampa, Valle del Aconcagua",Lampa,"Pasaje Valle del Aconcagua, Villa Parque Lampa, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2827185,-70.8823629,True,15.162077719420772
24,25,"Puente Alto, Jorge ross ossa",Puente Alto,"Avenida Jorge Ross Ossa, Barrio Holanda, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5971692,-70.5976108,True,2.4698936972004373
25,26,"Pudahuel, Casa 2 Pisos en Lomas de Lo Aguirre",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4193729,-70.86335607718577,False,0.0
26,27,"Las Condes, ing. Pedro Blanquier con La Rábida",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,0.0
27,28,"Colina, La Siembra con Los Nogales",Colina,"Colina, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14770-000, Brasil",-20.711443,-48.53867,False,1816.8198646604321
28,29,"La Cisterna, Casa con Local 140 M2 y 2 estacionamientos",La Cisterna,"La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.529504200000005,-70.66424867440273,False,0.0
29,30,"Quilicura, Pedro riveros/aranjuez",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3552701,-70.7443552450391,False,0.0
30,31,"Santiago, Madrid 1414",Santiago,"1414, Madrid, Barrio Circo Matta, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8360848, Chile",-33.46212812222222,-70.6341822,True,3.0956666230703216
31,32,"Santiago, Omar Herrera Gutiérrez 1642",Santiago,"Omar Herrera Gutiérrez, Condominio Las Capillas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8150513, Chile",-33.5755629,-70.5989377,True,2.9952323857666934
32,33,"Ñuñoa, Montenegro/Echeñique",Ñuñoa,"Montenegro / Echenique, Avenida Echeñique, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7750000, Chile",-33.4466401,-70.5844469,True,1.7256947741716644
33,34,"Vitacura, La llaveria 1763",Vitacura,"1763, La Llavería, Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, 52000, Chile",-33.38045002105263,-70.54478922105264,True,1.9548289399455057
34,35,"Quilicura, Villa Los Compositores",Quilicura,"Plaza de Juegos Los Compositores, Pasaje Strauss, Los Compositores, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.3609176,-70.7347547,True,1.0912321020109303
35,36,"Lo Barnechea, Camino la loica",Lo Barnechea,"Camino La Loica, Santuario del Valle, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7700651, Chile",-33.3199046,-70.5468748,True,6.916105644724521
36,37,"Santiago, Cueto con Catedral",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,0.0
37,38,"La Florida, Lo Cañas/Las Araucarias",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
38,39,"Peñalolén, Casa grande sector el valle peñalolen",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,0.0
39,40,"La Florida, Rojas Magallanes / Araucania",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
40,41,"Santiago, Lomas de Eyzaguirre",Santiago,"Lomas de Eyzaguirre, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 9480018, Chile",-33.6135471,-70.5394149,True,3.375925402070763
41,42,"Til til, Dario Ovalle/Manuel Rodriguez",Til til,"Tiltil, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.0852808,-70.9293877,False,34.55671958371288
42,43,"Colina, Chicureo Poniente, Colegio Pumahue",Colina,"Colina, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14770-000, Brasil",-20.711443,-48.53867,False,1816.8198646604321
43,44,"Melipilla, Casa en Melipilla",Melipilla,"Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.6855134,-71.2145796,False,30.916444718547478
44,45,"La Florida, La Florida, Región Metropolitana",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",-33.5204181,-70.6006178,True,5.377640970424753
45,46,"Lo Barnechea, Cerro Punta de Damas",Lo Barnechea,"Cerro Punta de Damas, Lomas de La Dehesa, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, W, Chile",-33.3453879,-70.52636,True,5.327622852427196
46,47,"Lo Barnechea, Los Refugios del Arrayán",Lo Barnechea,"Condominio Los Refugios Del Arrayán, El Arrayán, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7710240, Chile",-33.3438353,-70.4750661,True,9.358233193703816
47,48,"Peñalolén, El Olivillo 5956",Peñalolén,"El Olivillo, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940697, Chile",-33.5075349,-70.5584684,True,2.9079181199118156
48,49,"Santiago, la foresta puente alto",Santiago,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,2.675475326195389
49,50,"Huechuraba, Avenida El Sauce 1244, Portada de Huechuraba III, Huechuraba",Huechuraba,"Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.365721449999995,-70.6429271186091,False,0.0
50,51,"Maipú, Maipú, Región Metropolitana",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,True,0.0
51,52,"Las Condes, Roncesvalles",Las Condes,"Roncesvalles, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4141521,-70.5619277,True,3.7821373954323794
52,53,"Cerro Navia, Serrano 1692",Cerro Navia,"1692, Serrano, Cerro Navia, Provincia de Santiago, Región Metropolitana de Santiago, 9090184, Chile",-33.4186311,-70.763311875,True,1.7692937419925796
53,54,"Quinta Normal, Casa 2 Pisos en Q. Normal",Quinta Normal,"Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.42827555,-70.69992761772909,False,3.0432841118968033
54,55,"Maipú, Maipú, Región Metropolitana",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,True,0.0
55,56,"Buin, Tulio Parra Pérez",Buin,"Tulio Parra Pérez, Cumbres de Buin, Bajos de Matte, Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7323632,-70.7236166,True,18.676661679905436
56,57,"Puente Alto, Las castañuelas 3535",Puente Alto,"Las Castañuelas, Villa El Almendral, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.6311882,-70.621771,True,4.922233788005886
57,58,"La Reina, Julia bernstein/maria monvel",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,0.0
58,59,"Pudahuel, Pudahuel, Región Metropolitana",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 9020078, Chile",-33.4368017,-70.7517915,True,1.3779336283273957
59,60,"Las Condes, Bocaccio/Las Condes",Las Condes,"Bocaccio / Avenida Las Condes, Avenida Las Condes, Renacimiento Italiano, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.3985394,-70.5515084,True,2.4293015851459985
60,61,"Las Condes, Cam. de Las Nieves 1466",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,0.0
61,62,"Puente Alto, Las Perdices, Puente Alto",Puente Alto,"Depósito Alsacia Puente Alto, Bahía Inglesa, Villa Los Industriales, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5616869,-70.55731809130366,True,3.6381421184727474
62,63,"Quilicura, Los Apeninos con Tierra del Fuego",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3552701,-70.7443552450391,False,0.0
63,64,"Lampa, Avenida El Rodeo 1393",Lampa,"Lampa, Puno, Perú",-15.416667,-70.583333,False,1980.3105620639726
64,65,"Santiago, Ciudad del Sol",Santiago,"Ciudad del Sol, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8151746, Chile",-33.5959995,-70.58954,True,1.9889568818009906
65,66,"Maipú, (YC 56743)  Los Adobes/(YC 56743) De Lo Infante",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,0.0
66,67,"San Bernardo, San Bernardo",San Bernardo,"San Bernardo, Sumapaz, Cundinamarca, Colombia",4.1785583,-74.4211091,True,411.00166901816095
67,68,"La Florida, Los clarines/las hortencias",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
68,69,"Puente Alto, Nemesio Vicuña 2504",Puente Alto,"Nemesio Vicuña, Población Nueva Esperanza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8150000, Chile",-33.6111441,-70.5702471,True,0.517108317718207
69,70,"Las Condes, Mall Los Dominicos",Las Condes,"Acceso Estacionamientos Mall Plaza Los Dominicos, Colón Oriente, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570936, Chile",-33.4165573,-70.5408898,True,2.359397372182835
70,71,"Quilicura, Quilicura, Región Metropolitana",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.367767,-70.731549,True,1.8280296019151487
71,72,"Pirque, Av. Virginia Subercaseaux 3600",Pirque,"Pirque, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6348808,-70.5729961,False,2.8214131263355626
72,73,"San Bernardo, Villa La Campiña de Nos/ San Bernardo",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,0.0
73,74,"Pudahuel, Casa 2 Pisos en Pudahuel",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4193729,-70.86335607718577,False,0.0
74,75,"Puente Alto, Profeta Exequiel, Puente Alto",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,0.0
75,76,"Ñuñoa, Plaza ñuñoa",Ñuñoa,"Plaza Ñuñoa, Población Empleados Públicos y Periodistas Chile-España, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7750000, Chile",-33.4547302,-70.59362694954845,True,0.6481357608139191
76,77,"Puente Alto, Puente Alto, Región Metropolitana",Puente Alto,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,2.675475326195389
77,78,"San Bernardo, A 10 minutos del Mall Plaza Sur",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,0.0
78,79,"La Reina, Amplia casa en venta, gran potencial.",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,0.0
79,80,"Santiago, Santiago, Región Metropolitana",Santiago,"San Pablo 2966 5to Piso, Santiago, Región Metropolitana, Chile, 2966, Avenida San Pablo, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8350485, Chile",-33.4354421,-70.6766162,True,2.4469080872498097
80,81,"La Florida, Av. La florida/san josé de la estrella/cementerio parque el prado",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
81,82,"Ñuñoa, ¡Mira esto!  Rosita Renard.",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,0.0
82,83,"Conchalí, Casa esquina en Avenida / 180 m2 / 4 dormitorios / 2 baños",Conchalí,"Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3843238,-70.67473455935627,False,0.0
83,84,"San Miguel, San Miguel, Región Metropolitana",San Miguel,"San Miguel, Gran Avenida José Miguel Carrera, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8910183, Chile",-33.4887135,-70.6510759,True,2.4564094696047922
84,85,"Santiago, Ciudad del Niño",Santiago,"Ciudad del Niño, Gran Avenida José Miguel Carrera, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",-33.5095426,-70.6566393,True,2.3241356299257605
85,86,"Ñuñoa, casa habitacional con patente oficina",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,0.0
86,87,"Vitacura, Santa María de Manquehue/Parque Antonio Rabat",Vitacura,"Avenida Parque Antonio Rabat Sur, Parque Carolina Rabat, Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, 7660253, Chile",-33.3715249,-70.5784012,True,1.517590782472596
87,88,"La Cisterna, Avenida Fernandez Albano",La Cisterna,"Avenida Fernández Albano, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",-33.5242993,-70.6561652,True,0.947168357128698
88,89,"Santiago, Los Castaños",Santiago,"Los Castaños, Parque Residencial Monteandino, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5916389,-70.524203,True,5.155764453079251
89,90,"Puente Alto, Las vizcachas, monte andino",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,0.0
90,91,"Puente Alto, Puente Alto, Región Metropolitana",Puente Alto,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,2.675475326195389
91,92,"Peñaflor, Psje Las Taguas con 21 de Mayo",Peñaflor,"Peñaflor, Sevilla, Andalucía, España",37.7084447,-5.3457347,False,286.5343549052429
92,93,"Buin, Detective Vicente Bourguett Chaverini",Buin,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619,False,19.4908754652278
93,94,"La Florida, Los Tulipanes / Las Magnolias",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
94,95,"Las Condes, Las Condes, Región Metropolitana",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4084548,-70.5671489,True,3.1356123407670626
95,96,"Colina, Estancia Liray, Colina",Colina,"Camino Viejo a Colina, Estancia Liray, San Miguel, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2136511,-70.685356,True,16.640660227598037
96,97,"Las Condes, Cuarto Centenario",Las Condes,"Avenida Cuarto Centenario, La Reina, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570936, Chile",-33.4290164,-70.5414598,True,2.277312986251988
97,98,"La Cisterna, (YC 56608) Gral Freire/(YC 56608) Fernando Rioja",La Cisterna,"La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.529504200000005,-70.66424867440273,False,0.0
98,99,"La Florida, De Los Barbechos 9071",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
99,100,"Lo Barnechea, Las lomas de la dehesa",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,0.0
100,101,"Santiago, Av. San carlos",Santiago,"Avenida San Carlos, Monteandino 2, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5912104,-70.5409196,True,3.7965083241194555
101,102,"El Bosque, Francisco de Camargo esquina Lo Blanco",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,0.0
102,103,"Las Condes, Las Condes, Región Metropolitana",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4084548,-70.5671489,True,3.1356123407670626
103,104,"Maipú, Avenida El Rosal",Maipú,"Avenida El Rosal, Santa María de Maipú, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4897141,-70.7757485,True,2.8448138573034685
104,105,"La Reina, Álvaro Casanova // Talinay",La Reina,"Talinay / Álvaro Casanova, Álvaro Casanova, La Reina, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile",-33.4592981,-70.5231714,True,1.2005663358143912
105,106,"El Bosque, Av. Lo Martínez 960",El Bosque,"960, Avenida Lo Martínez, Condominio Bicentenario del Bosque, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8010000, Chile",-33.572967649999995,-70.66397119999999,True,3.3729545655932998
106,107,"Macul, Americo Vespucio/San Vicente de Paul",Macul,"Macul, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.49194265,-70.59973215756841,False,4.172431762693029
107,108,"Puente Alto, Puente Alto, Región Metropolitana",Puente Alto,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,2.675475326195389
108,109,"Santiago, Pukara de Lasana",Santiago,"Pukará de Lasana, Barrio Terrandina, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5891724,-70.5468771,True,3.484572473790968
109,110,"La Florida, Santa marta/trinidad oriente",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,0.0
110,111,"Las Condes, Casa en Alejandro Fleming",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,0.0
111,112,"El Bosque, Pje. Uno 158",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,0.0
112,113,"Maipú, Las tinajas/san josé",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,0.0
113,114,"Ñuñoa, Ñuñoa, Región Metropolitana",Ñuñoa,"Ñuñoa, Avenida Irarrázaval, Población Empleados Públicos y Periodistas Chile-España, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7750000, Chile",-33.4541894,-70.604972,True,0.40844543964241736
114,115,"Puente Alto, Lomas del Viento 216",Puente Alto,"Lomas del Viento, Lomas de Eyzaguirre, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 9480018, Chile",-33.6151529,-70.5363892,True,3.6803906932926487
115,116,"San Bernardo, A 5 minutos del Mall Plaza Sur",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,0.0
116,117,"Santiago, Portezuelo del Volcán",Santiago,"Portezuelo del Volcán, Parque Alto II, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5881402,-70.5324748,True,4.6428008040886155
117,118,"Maipú, German Garcés",Maipú,"Germán Garcés, Villa El Arrayán, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9252307, Chile",-33.5261248,-70.7831583,True,3.11532630489161
118,119,"Las Condes, Camino san Antonio 230",Las Condes,"230, Camino San Antonio, Los Frailes, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",-33.37255095872093,-70.51055820988373,True,5.209731067585627
119,120,"La Florida, P.º Los Sauces 8426",La Florida,"Paseo Los Sauces, Condominio Parque la Portada, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 022, Chile",-33.5281517,-70.5690348,True,2.337261175738289
120,121,"Santiago, Pie andino",Santiago,"Mirador Pie Andino, Chicureo, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.27522355,-70.60996265099867,True,10.495982779795305
121,122,"Pudahuel, Pudahuel, Región Metropolitana",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 9020078, Chile",-33.4368017,-70.7517915,True,1.3779336283273957
122,123,"Las Condes, Los Dominicos, excelente sector",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,0.0
123,124,"Cerrillos, Diputado Angel Fantuzzi",Cerrillos,"Diputado Ángel Fantuzzi, Barrio Portal Oeste, Cerrillos, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5151941,-70.7023142,True,1.2921916206916704
124,125,"Santiago, Ciudad del Sol",Santiago,"Ciudad del Sol, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8151746, Chile",-33.5959995,-70.58954,True,1.9889568818009906
125,126,"Maipú, Inca de oro/Agua Santa",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,0.0
126,127,"Quilicura, san ignasio de loyola 2",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3552701,-70.7443552450391,False,0.0
127,128,"Santiago, Cerrillos",Santiago,"Cerrillos, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.4544314,-71.0283709,True,0.0
128,129,"Santiago, Santa Teresita",Santiago,"Santa Teresita, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, Colombia",3.4524011,-76.5477026,True,218.5446630868968
129,130,"Las Condes, Las Condes, Región Metropolitana",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4084548,-70.5671489,True,3.1356123407670626
130,131,"Santiago, Alto pinar",Santiago,"Alto Pinar, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.59935605,-70.58167961013962,True,1.2667375145198
131,132,"Padre Hurtado, Rio Tolten 630",Padre Hurtado,"Padre Hurtado, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.5673051,-70.8020467,False,7.703089651484887
132,133,"Santiago, Virreinato 19",Santiago,"19, Virreinato, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8331059, Chile",-33.44944636,-70.63210838,True,2.1410723916241157
133,134,"La Reina, Bramante/Julio Montebruno",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,0.0
134,135,"Lampa, Lampa, Región Metropolitana",Lampa,"Villa Alto de Lampa, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2895953,-70.8705255,True,13.82283696341084
